"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2025-01-14 02:02:27+08:00",2.0,247.0,0.0,0.83,70.1,6.14,5.13,5.54,0.42,123.5325,13.2403,"2025-01-14 02:02:27.233411+08:00","Ligao"
"2025-01-14 02:02:28+08:00",2.0,257.02,0.0,2.19,75.1,1.52,5.08,6.88,1.09,121.1667,13.95,"2025-01-14 02:02:28.955680+08:00","Lipa City"
"2025-01-14 02:02:30+08:00",1.0,297.07,0.0,2.06,55.79,0.86,4.25,4.52,0.88,122.5967,10.8794,"2025-01-14 02:02:31.023382+08:00","Lucena"
"2025-01-14 02:02:33+08:00",1.0,297.07,0.0,2.06,55.79,0.86,4.25,4.52,0.88,122.4347,10.8925,"2025-01-14 02:02:33.658333+08:00","Maasin"
"2025-01-14 02:02:34+08:00",2.0,303.75,0.0,2.08,67.95,0.3,3.02,3.61,1.33,120.5736,15.2216,"2025-01-14 02:02:34.998510+08:00","Mabalacat City"
"2025-01-14 02:02:37+08:00",2.0,714.3,0.0,18.51,47.21,13.71,16.85,24.56,3.96,121.0327,14.5503,"2025-01-14 02:02:37.160797+08:00","Makati City"
"2025-01-14 02:02:38+08:00",2.0,290.39,0.0,2.36,66.52,0.81,2.55,3.16,0.78,119.9379,15.6361,"2025-01-14 02:02:38.490717+08:00","Malabon"
"2025-01-14 02:02:39+08:00",1.0,195.27,0.0,1.2,33.62,0.12,0.69,1.0,0.79,125.0833,8.15,"2025-01-14 02:02:39.981782+08:00","Malaybalay"
"2025-01-14 02:02:41+08:00",1.0,397.21,0.0,5.48,54.36,1.16,7.25,9.15,2.31,120.8117,14.8419,"2025-01-14 02:02:41.274273+08:00","Malolos"
"2025-01-14 02:02:42+08:00",2.0,714.3,0.0,18.51,47.21,13.71,16.85,24.56,3.96,121.0409,14.5832,"2025-01-14 02:02:42.664790+08:00","Mandaluyong City"
"2025-01-14 02:02:44+08:00",1.0,313.76,0.0,5.48,32.54,2.65,5.25,6.34,2.88,123.9333,10.3333,"2025-01-14 02:02:44.399446+08:00","Mandaue City"
"2025-01-14 02:02:45+08:00",2.0,343.8,0.0,5.48,65.09,3.07,5.82,8.67,2.31,120.9822,14.6042,"2025-01-14 02:02:45.711003+08:00","Manila"
"2025-01-14 02:02:47+08:00",2.0,560.76,0.0,15.25,18.6,3.13,20.28,22.86,26.85,124.2928,7.9986,"2025-01-14 02:02:47.717152+08:00","Marawi"
"2025-01-14 02:02:49+08:00",1.0,200.27,0.0,1.84,39.34,0.98,1.5,1.87,0.13,125.4708,9.7339,"2025-01-14 02:02:50.125494+08:00","Mati"
"2025-01-14 02:02:51+08:00",2.0,343.8,0.0,5.48,65.09,3.07,5.82,8.67,2.31,120.9608,14.7369,"2025-01-14 02:02:51.652130+08:00","Meycauayan"
"2025-01-14 02:02:53+08:00",1.0,303.75,0.0,2.19,58.65,0.31,2.81,3.33,1.41,120.9031,15.7161,"2025-01-14 02:02:53.309002+08:00","Muñoz"
"2025-01-14 02:02:55+08:00",2.0,243.66,0.0,0.41,75.82,3.1,6.06,7.43,0.13,123.1814,13.6192,"2025-01-14 02:02:55.572183+08:00","Naga"
"2025-01-14 02:02:57+08:00",2.0,343.8,0.0,5.48,65.09,3.07,5.82,8.67,2.31,120.95,14.6667,"2025-01-14 02:02:57.194463+08:00","Navotas"
"2025-01-14 02:02:58+08:00",2.0,273.71,0.0,1.61,77.96,0.86,2.83,3.03,0.36,120.2828,14.8292,"2025-01-14 02:02:58.448978+08:00","Olongapo"
"2025-01-14 02:03:00+08:00",1.0,273.71,0.0,2.01,36.48,0.24,2.39,2.77,0.93,124.6075,11.0064,"2025-01-14 02:03:00.526416+08:00","Ormoc"
"2025-01-14 02:03:02+08:00",1.0,206.95,0.0,0.83,40.41,0.23,0.88,0.96,0.07,123.8044,8.4858,"2025-01-14 02:03:02.495488+08:00","Oroquieta"
"2025-01-14 02:03:04+08:00",1.0,205.28,0.0,1.34,27.54,0.24,0.76,1.06,0.79,123.8333,8.15,"2025-01-14 02:03:04.138924+08:00","Ozamiz City"
"2025-01-14 02:03:05+08:00",1.0,310.42,0.06,3.51,7.96,0.45,4.97,5.78,3.04,123.437,7.8257,"2025-01-14 02:03:05.449506+08:00","Pagadian"
"2025-01-14 02:03:07+08:00",2.0,310.42,0.0,2.21,60.08,0.35,3.26,3.54,1.52,121.0833,15.55,"2025-01-14 02:03:07.163811+08:00","Palayan City"
"2025-01-14 02:03:09+08:00",1.0,196.93,0.0,1.03,28.61,0.18,0.69,0.95,0.48,125.6842,7.3081,"2025-01-14 02:03:09.175570+08:00","Panabo"
"2025-01-14 02:03:11+08:00",2.0,714.3,0.0,18.51,47.21,13.71,16.85,24.56,3.96,121.0175,14.4816,"2025-01-14 02:03:11.684068+08:00","Paranaque City"
"2025-01-14 02:03:13+08:00",2.0,714.3,0.0,18.51,47.21,13.71,16.85,24.56,3.96,121.065,14.587,"2025-01-14 02:03:13.380679+08:00","Pasig"
"2025-01-14 02:03:15+08:00",1.0,226.97,0.0,0.76,49.35,0.37,1.84,2.14,0.12,118.7333,9.7333,"2025-01-14 02:03:15.899967+08:00","Puerto Princesa City"
"2025-01-14 02:03:17+08:00",2.0,320.44,0.0,5.91,67.23,5.25,5.44,8.59,1.88,121.0333,14.6333,"2025-01-14 02:03:17.164173+08:00","Quezon City"
"2025-01-14 02:03:19+08:00",2.0,283.72,0.0,1.54,65.09,0.25,7.74,9.08,0.86,121.6201,17.1189,"2025-01-14 02:03:19.080479+08:00","Roxas"
"2025-01-14 02:03:21+08:00",2.0,240.33,0.0,0.69,68.67,0.19,1.44,1.94,0.08,123.4242,10.9447,"2025-01-14 02:03:21.428489+08:00","Sagay"
"2025-01-14 02:03:23+08:00",2.0,317.1,0.0,2.79,75.82,1.0,4.3,5.27,0.75,120.5431,14.7678,"2025-01-14 02:03:23.755146+08:00","Samal"
"2025-01-14 02:03:25+08:00",2.0,303.75,0.0,2.08,61.51,0.35,2.77,3.15,1.35,120.8931,15.5448,"2025-01-14 02:03:25.288734+08:00","San Carlos"
"2025-01-14 02:03:27+08:00",1.0,420.57,0.0,4.71,55.08,1.62,9.41,12.66,2.15,120.3166,16.6159,"2025-01-14 02:03:27.371680+08:00","San Fernando"
"2025-01-14 02:03:29+08:00",2.0,280.38,0.0,1.08,75.1,0.57,10.45,13.31,0.63,121.8712,17.8927,"2025-01-14 02:03:29.102249+08:00","San Jose"
"2025-01-14 02:03:30+08:00",2.0,270.37,0.0,1.76,71.53,0.67,4.04,4.91,0.89,121.0453,14.8139,"2025-01-14 02:03:30.818729+08:00","San Jose del Monte"
"2025-01-14 02:03:32+08:00",2.0,267.03,0.0,0.74,85.12,0.18,3.69,4.78,0.77,120.4583,17.7422,"2025-01-14 02:03:32.677652+08:00","San Juan"
"2025-01-14 02:03:34+08:00",1.0,423.91,0.0,7.03,54.36,1.94,6.82,8.74,2.31,120.6197,14.9696,"2025-01-14 02:03:34.605395+08:00","San Pablo"
"2025-01-14 02:03:36+08:00",2.0,410.56,0.0,5.74,41.84,0.66,12.89,15.66,4.88,121.8833,17.2,"2025-01-14 02:03:36.612680+08:00","San Pedro"
"2025-01-14 02:03:38+08:00",2.0,303.75,0.0,2.08,61.51,0.35,2.77,3.15,1.35,120.9378,15.4238,"2025-01-14 02:03:38.534588+08:00","Santa Rosa"
"2025-01-14 02:03:40+08:00",2.0,257.02,0.0,0.7,76.53,0.17,2.6,3.29,0.82,120.4449,17.2939,"2025-01-14 02:03:40.767432+08:00","Santiago"
"2025-01-14 02:03:42+08:00",2.0,290.39,0.0,1.67,65.8,0.29,9.33,10.93,0.94,121.7645,17.3997,"2025-01-14 02:03:42.664710+08:00","Santo Tomas"
"2025-01-14 02:03:44+08:00",2.0,243.66,0.0,0.86,67.95,0.47,2.02,2.49,0.21,122.9667,10.8,"2025-01-14 02:03:44.521720+08:00","Silay City"
"2025-01-14 02:03:46+08:00",1.0,303.75,0.0,2.87,45.78,0.95,3.53,4.11,1.46,122.4042,9.7519,"2025-01-14 02:03:46.207604+08:00","Sipalay"
"2025-01-14 02:03:48+08:00",1.0,200.27,0.0,1.84,39.34,0.98,1.5,1.87,0.13,125.5,9.75,"2025-01-14 02:03:48.488914+08:00","Surigao City"
"2025-01-14 02:03:50+08:00",2.0,233.65,0.0,0.89,65.09,4.29,4.46,4.93,0.26,123.7336,13.3586,"2025-01-14 02:03:50.437235+08:00","Tabaco"
"2025-01-14 02:03:52+08:00",2.0,267.03,0.0,0.98,65.8,0.24,8.73,10.21,0.57,121.4443,17.4189,"2025-01-14 02:03:52.339695+08:00","Tabuk"
"2025-01-14 02:03:54+08:00",1.0,257.02,0.0,1.59,29.68,0.36,2.82,3.31,1.41,125.0,11.25,"2025-01-14 02:03:54.096754+08:00","Tacloban City"
"2025-01-14 02:03:56+08:00",3.0,787.74,0.89,11.65,0.83,0.97,27.57,29.27,5.89,124.6764,6.6925,"2025-01-14 02:03:56.720533+08:00","Tacurong"
"2025-01-14 02:03:58+08:00",2.0,287.06,0.0,5.57,71.53,6.14,5.5,6.97,1.01,120.9337,14.1059,"2025-01-14 02:03:58.621897+08:00","Tagaytay City"
"2025-01-14 02:04:00+08:00",2.0,714.3,0.0,18.51,47.21,13.71,16.85,24.56,3.96,121.0792,14.5243,"2025-01-14 02:04:00.962848+08:00","Taguig"
"2025-01-14 02:04:03+08:00",2.0,243.66,0.0,0.34,82.25,0.23,8.13,12.57,0.03,122.9226,14.1343,"2025-01-14 02:04:03.485245+08:00","Talisay"
"2025-01-14 02:04:06+08:00",2.0,267.03,0.0,4.03,73.67,5.25,5.02,6.56,0.94,121.1498,14.0863,"2025-01-14 02:04:06.084114+08:00","Tanauan"
"2025-01-14 02:04:08+08:00",1.0,186.92,0.0,0.55,13.95,0.13,1.4,1.78,0.47,126.1986,9.0783,"2025-01-14 02:04:08.608739+08:00","Tandag"
"2025-01-14 02:04:10+08:00",2.0,243.66,0.0,0.86,67.95,0.47,2.02,2.49,0.21,122.9306,10.6339,"2025-01-14 02:04:10.136277+08:00","Tangub"
"2025-01-14 02:04:11+08:00",1.0,270.37,0.0,2.83,44.7,0.84,2.73,2.98,0.55,123.1583,9.5153,"2025-01-14 02:04:11.514623+08:00","Tanjay"
"2025-01-14 02:04:13+08:00",1.0,357.15,0.0,3.98,59.37,0.52,4.14,4.86,2.95,120.5986,15.4889,"2025-01-14 02:04:13.931859+08:00","Tarlac City"
"2025-01-14 02:04:15+08:00",2.0,243.66,0.0,1.07,74.39,0.84,5.58,6.89,0.29,121.5911,14.0289,"2025-01-14 02:04:15.401033+08:00","Tayabas"
"2025-01-14 02:04:16+08:00",1.0,280.38,0.0,4.2,46.49,2.35,3.85,4.94,1.43,123.6333,10.3833,"2025-01-14 02:04:16.679132+08:00","Toledo City"
"2025-01-14 02:04:19+08:00",2.0,293.73,0.0,1.71,71.53,0.38,10.43,12.66,1.09,121.7269,17.6131,"2025-01-14 02:04:19.290718+08:00","Tuguegarao"
"2025-01-14 02:04:21+08:00",2.0,340.46,0.0,3.73,60.08,0.78,3.68,4.37,3.23,120.5711,15.9761,"2025-01-14 02:04:21.556023+08:00","Urdaneta"
"2025-01-14 02:04:23+08:00",1.0,277.04,0.0,1.95,40.41,0.27,2.66,3.02,0.94,124.5725,11.1089,"2025-01-14 02:04:23.094102+08:00","Valencia"
"2025-01-14 02:04:24+08:00",2.0,343.8,0.0,5.48,65.09,3.07,5.82,8.67,2.31,120.9667,14.7,"2025-01-14 02:04:24.439420+08:00","Valenzuela"
"2025-01-14 02:04:25+08:00",2.0,240.33,0.0,0.71,67.95,0.47,2.21,2.76,0.13,123.0778,10.9,"2025-01-14 02:04:25.823243+08:00","Victorias"
"2025-01-14 02:04:28+08:00",2.0,260.35,0.0,0.71,82.25,0.19,2.81,3.7,0.65,120.3869,17.5747,"2025-01-14 02:04:28.068081+08:00","Vigan"
"2025-01-14 02:04:30+08:00",1.0,480.65,0.0,14.74,26.82,3.79,9.62,10.53,11.91,122.0696,6.9135,"2025-01-14 02:04:30.075011+08:00","Zamboanga City"
"2025-01-14 04:00:00+08:00",2.0,307.08,0.0,5.23,69.38,5.42,3.07,3.67,2.19,119.9811,16.1561,"2025-01-14 04:00:00.334130+08:00","Alaminos"
"2025-01-14 04:00:02+08:00",2.0,310.42,0.0,2.57,60.08,0.66,3.93,4.74,1.19,120.5833,15.15,"2025-01-14 04:00:02.863726+08:00","Angeles City"
"2025-01-14 04:00:04+08:00",1.0,280.38,0.0,1.44,53.64,0.19,2.38,2.63,0.67,121.19,15.6181,"2025-01-14 04:00:04.660418+08:00","Antipolo"
"2025-01-14 04:00:07+08:00",2.0,233.65,0.0,0.7,73.67,1.85,4.04,4.18,0.17,123.5085,12.2285,"2025-01-14 04:00:07.269585+08:00","Bacolod"
"2025-01-14 04:00:10+08:00",2.0,397.21,0.0,10.97,63.66,7.75,7.73,13.06,3.29,120.929,14.459,"2025-01-14 04:00:10.093200+08:00","Bacoor"
"2025-01-14 04:00:11+08:00",2.0,267.03,0.0,1.76,60.8,0.81,2.06,2.7,0.71,122.8333,10.5333,"2025-01-14 04:00:12.009117+08:00","Bago City"
"2025-01-14 04:00:13+08:00",1.0,383.85,0.0,4.84,25.39,0.9,6.66,8.01,3.04,120.5931,16.4164,"2025-01-14 04:00:14.053171+08:00","Baguio"
"2025-01-14 04:00:16+08:00",1.0,270.37,0.0,2.79,47.21,0.63,2.52,2.75,0.55,123.1228,9.5911,"2025-01-14 04:00:16.586158+08:00","Bais"
"2025-01-14 04:00:17+08:00",2.0,307.08,0.0,2.19,80.11,1.04,4.61,5.82,0.87,120.5361,14.6761,"2025-01-14 04:00:17.848880+08:00","Balanga"
"2025-01-14 04:00:20+08:00",2.0,277.04,0.0,0.71,92.98,0.34,4.62,6.13,0.52,120.5649,18.0554,"2025-01-14 04:00:20.237615+08:00","Batac City"
"2025-01-14 04:00:22+08:00",2.0,267.03,0.0,6.08,66.52,4.53,5.32,6.53,1.16,121.05,13.75,"2025-01-14 04:00:22.794729+08:00","Batangas City"
"2025-01-14 04:00:25+08:00",1.0,273.71,0.0,2.59,46.49,0.49,1.91,2.1,0.62,122.8011,9.3636,"2025-01-14 04:00:25.302547+08:00","Bayawan"
"2025-01-14 04:00:27+08:00",2.0,250.34,0.0,0.38,81.54,4.17,4.7,5.11,0.08,123.7135,13.4083,"2025-01-14 04:00:27.722354+08:00","Baybay"
"2025-01-14 04:00:30+08:00",1.0,200.27,0.07,1.91,4.25,0.43,2.33,3.06,1.19,125.7675,8.7561,"2025-01-14 04:00:30.076387+08:00","Bayugan"
"2025-01-14 04:00:32+08:00",1.0,307.08,0.0,3.04,39.7,0.43,3.11,3.67,1.5,125.0336,11.0725,"2025-01-14 04:00:32.433634+08:00","Bislig"
"2025-01-14 04:00:34+08:00",2.0,340.46,0.0,8.31,73.67,9.18,7.17,10.0,2.25,121.0807,14.3427,"2025-01-14 04:00:34.997816+08:00","Biñan"
"2025-01-14 04:00:37+08:00",1.0,253.68,0.0,0.87,55.08,0.18,1.51,1.86,0.32,124.0055,11.0517,"2025-01-14 04:00:37.410133+08:00","Bogo"
"2025-01-14 04:00:38+08:00",1.0,220.3,0.0,0.29,55.79,0.18,3.79,4.72,0.06,125.4319,11.6081,"2025-01-14 04:00:38.768767+08:00","Borongan"
"2025-01-14 04:00:41+08:00",1.0,210.29,0.01,1.33,10.64,0.21,1.39,1.86,0.97,125.5436,8.9492,"2025-01-14 04:00:41.174898+08:00","Butuan"
"2025-01-14 04:00:42+08:00",1.0,206.95,0.0,1.52,13.59,0.27,1.54,1.96,0.74,125.5344,9.1236,"2025-01-14 04:00:42.672206+08:00","Cabadbaran"
"2025-01-14 04:00:44+08:00",1.0,313.76,0.0,2.19,55.79,0.39,3.09,3.54,1.69,120.9667,15.4833,"2025-01-14 04:00:44.534649+08:00","Cabanatuan City"
"2025-01-14 04:00:45+08:00",2.0,340.46,0.0,8.31,73.67,9.18,7.17,10.0,2.25,121.1262,14.2726,"2025-01-14 04:00:45.935141+08:00","Cabuyao"
"2025-01-14 04:00:47+08:00",2.0,247.0,0.0,0.64,67.95,0.15,1.42,1.9,0.16,123.2856,10.9506,"2025-01-14 04:00:47.431428+08:00","Cadiz"
"2025-01-14 04:00:48+08:00",2.0,494.0,0.01,10.28,3.31,1.06,11.77,14.22,4.69,124.6472,8.4822,"2025-01-14 04:00:48.984123+08:00","Cagayan de Oro"
"2025-01-14 04:00:50+08:00",2.0,253.68,0.0,3.04,75.82,2.68,4.09,5.44,0.71,120.8133,13.9324,"2025-01-14 04:00:50.212955+08:00","Calaca"
"2025-01-14 04:00:52+08:00",2.0,340.46,0.0,8.31,73.67,9.18,7.17,10.0,2.25,121.1653,14.2117,"2025-01-14 04:00:52.254094+08:00","Calamba"
"2025-01-14 04:00:53+08:00",2.0,243.66,0.0,2.83,79.39,2.09,3.64,4.27,0.14,121.1803,13.4117,"2025-01-14 04:00:53.667880+08:00","Calapan"
"2025-01-14 04:00:56+08:00",1.0,230.31,0.0,0.49,47.21,2.98,2.51,2.7,0.21,124.6,12.0667,"2025-01-14 04:00:56.200274+08:00","Calbayog City"
"2025-01-14 04:00:58+08:00",2.0,370.5,0.0,5.83,63.66,3.04,6.74,10.29,2.82,120.9667,14.65,"2025-01-14 04:00:58.086112+08:00","Caloocan City"
"2025-01-14 04:01:00+08:00",1.0,310.42,0.0,2.61,31.47,0.4,4.06,4.86,3.58,120.4517,17.1947,"2025-01-14 04:01:00.554305+08:00","Candon"
"2025-01-14 04:01:02+08:00",1.0,427.25,0.01,6.08,20.03,0.75,8.07,9.12,4.88,123.1964,10.3864,"2025-01-14 04:01:03.023535+08:00","Canlaon"
"2025-01-14 04:01:04+08:00",1.0,313.76,0.0,6.08,34.33,3.19,5.81,8.28,4.81,123.6402,10.1061,"2025-01-14 04:01:04.466171+08:00","Carcar"
"2025-01-14 04:01:06+08:00",2.0,340.46,0.0,8.31,73.67,9.18,7.17,10.0,2.25,121.0576,14.3132,"2025-01-14 04:01:06.088484+08:00","Carmona"
"2025-01-14 04:01:07+08:00",1.0,233.65,0.0,0.63,50.07,0.27,2.26,2.5,0.45,124.8861,11.7753,"2025-01-14 04:01:07.433248+08:00","Catbalogan"
"2025-01-14 04:01:09+08:00",1.0,287.06,0.0,1.78,56.51,0.22,7.58,8.67,2.06,121.7725,16.9347,"2025-01-14 04:01:09.076893+08:00","Cauayan"
"2025-01-14 04:01:11+08:00",2.0,397.21,0.0,10.97,63.66,7.75,7.73,13.06,3.29,120.9169,14.4825,"2025-01-14 04:01:11.529100+08:00","Cavite City"
"2025-01-14 04:01:14+08:00",1.0,307.08,0.0,5.27,31.11,2.35,5.43,6.51,2.82,123.8907,10.3167,"2025-01-14 04:01:14.141178+08:00","Cebu City"
"2025-01-14 04:01:15+08:00",2.0,343.8,0.0,7.37,64.37,6.62,6.34,10.39,2.41,121.1,14.6333,"2025-01-14 04:01:16.042323+08:00","City of Marikina"
"2025-01-14 04:01:17+08:00",2.0,233.65,0.0,0.7,73.67,1.85,4.04,4.18,0.17,123.5833,12.3333,"2025-01-14 04:01:18.047663+08:00","City of Masbate"
"2025-01-14 04:01:19+08:00",1.0,307.08,0.0,2.79,49.35,1.07,4.64,5.26,1.73,122.65,11.15,"2025-01-14 04:01:19.980368+08:00","City of Passi"
"2025-01-14 04:01:21+08:00",2.0,236.99,0.0,0.44,73.67,1.59,4.01,4.26,0.23,123.9833,12.9833,"2025-01-14 04:01:21.716965+08:00","City of Sorsogon"
"2025-01-14 04:01:23+08:00",2.0,514.03,0.3,7.2,1.79,0.73,17.27,20.53,7.28,124.2464,7.2236,"2025-01-14 04:01:23.815220+08:00","Cotabato"
"2025-01-14 04:01:25+08:00",2.0,273.71,0.0,0.74,78.68,0.4,10.07,12.45,0.31,121.5047,17.7061,"2025-01-14 04:01:25.206251+08:00","Dagupan"
"2025-01-14 04:01:26+08:00",1.0,257.02,0.0,4.93,50.78,2.59,3.21,3.58,0.61,124.0272,10.5208,"2025-01-14 04:01:26.618945+08:00","Danao"
"2025-01-14 04:01:28+08:00",1.0,307.08,0.0,5.27,31.11,2.35,5.43,6.51,2.82,123.9469,10.2706,"2025-01-14 04:01:28.488990+08:00","Dapitan"
"2025-01-14 04:01:30+08:00",2.0,400.54,0.0,11.14,68.67,9.54,8.37,12.68,3.23,120.9367,14.3294,"2025-01-14 04:01:30.648372+08:00","Dasmariñas"
"2025-01-14 04:01:32+08:00",1.0,203.61,0.0,1.63,20.39,0.4,1.19,1.76,0.86,125.6128,7.0731,"2025-01-14 04:01:33.037527+08:00","Davao"
"2025-01-14 04:01:34+08:00",1.0,250.34,0.0,2.1,29.68,0.44,2.3,2.87,1.36,125.3572,6.7497,"2025-01-14 04:01:35.002909+08:00","Digos"
"2025-01-14 04:01:37+08:00",1.0,257.02,0.0,0.93,57.94,0.35,1.14,1.24,0.12,123.3414,8.5894,"2025-01-14 04:01:37.870725+08:00","Dipolog"
"2025-01-14 04:01:38+08:00",1.0,257.02,0.0,2.19,43.99,0.5,1.5,1.74,0.63,123.3081,9.3103,"2025-01-14 04:01:39.047139+08:00","Dumaguete"
"2025-01-14 04:01:40+08:00",1.0,280.38,0.0,3.86,15.91,0.49,4.04,4.77,4.43,124.5225,8.5631,"2025-01-14 04:01:41.048624+08:00","El Salvador"
"2025-01-14 04:01:42+08:00",2.0,243.66,0.0,0.59,65.8,0.18,1.26,1.76,0.12,123.4992,10.8403,"2025-01-14 04:01:42.478333+08:00","Escalante"
"2025-01-14 04:01:44+08:00",1.0,383.85,0.0,4.24,53.64,0.79,5.95,7.51,2.79,120.9464,15.3072,"2025-01-14 04:01:44.309809+08:00","Gapan"
"2025-01-14 04:01:45+08:00",1.0,397.21,0.02,5.01,13.59,0.55,8.56,10.69,4.37,125.1717,6.1128,"2025-01-14 04:01:45.844183+08:00","General Santos"
"2025-01-14 04:01:48+08:00",2.0,400.54,0.0,11.14,68.67,9.54,8.37,12.68,3.23,120.8817,14.3869,"2025-01-14 04:01:48.090229+08:00","General Trias"
"2025-01-14 04:01:49+08:00",1.0,191.93,0.0,0.27,55.79,0.06,0.57,1.76,0.16,125.1167,8.8333,"2025-01-14 04:01:49.800080+08:00","Gingoog City"
"2025-01-14 04:01:51+08:00",1.0,363.83,0.0,4.88,38.62,0.76,5.11,5.99,3.61,122.8706,10.0989,"2025-01-14 04:01:51.954564+08:00","Himamaylan"
"2025-01-14 04:01:53+08:00",2.0,393.87,0.0,4.5,49.35,0.52,12.93,15.43,3.74,121.8892,17.1485,"2025-01-14 04:01:53.850215+08:00","Ilagan"
"2025-01-14 04:01:55+08:00",1.0,300.41,0.0,9.68,21.82,7.03,7.33,8.51,1.3,124.4,8.25,"2025-01-14 04:01:55.250368+08:00","Iligan City"
"2025-01-14 04:01:56+08:00",2.0,297.07,0.0,1.86,63.66,0.77,2.72,3.01,0.93,122.55,10.75,"2025-01-14 04:01:57.060902+08:00","Iloilo City"
"2025-01-14 04:01:58+08:00",2.0,397.21,0.0,10.97,63.66,7.75,7.73,13.06,3.29,120.9367,14.4297,"2025-01-14 04:01:58.696339+08:00","Imus"
"2025-01-14 04:02:00+08:00",2.0,247.0,0.0,0.78,63.66,5.01,4.98,5.38,0.47,123.4167,13.4167,"2025-01-14 04:02:00.190466+08:00","Iriga City"
"2025-01-14 04:02:01+08:00",1.0,337.12,0.0,4.16,45.78,1.07,4.05,5.02,2.53,122.9888,10.2048,"2025-01-14 04:02:01.436148+08:00","Isabela"
"2025-01-14 04:02:02+08:00",1.0,343.8,0.0,4.63,33.26,0.66,5.41,6.07,3.52,122.8122,9.9889,"2025-01-14 04:02:02.701390+08:00","Kabankalan"
"2025-01-14 04:02:04+08:00",1.0,327.11,0.28,3.86,4.47,0.43,6.76,8.71,3.86,125.0894,7.0083,"2025-01-14 04:02:04.209894+08:00","Kidapawan"
"2025-01-14 04:02:05+08:00",3.0,787.74,1.1,12.17,0.39,1.4,26.18,31.15,12.16,124.8469,6.5031,"2025-01-14 04:02:05.744165+08:00","Koronadal"
"2025-01-14 04:02:07+08:00",2.0,267.03,0.0,1.76,60.8,0.81,2.06,2.7,0.71,122.9208,10.4233,"2025-01-14 04:02:07.197023+08:00","La Carlota"
"2025-01-14 04:02:08+08:00",1.0,213.62,0.0,1.65,29.33,0.49,1.36,1.56,0.59,125.7022,6.0872,"2025-01-14 04:02:08.649663+08:00","Lamitan"
"2025-01-14 04:02:10+08:00",2.0,277.04,0.0,0.71,92.98,0.34,4.62,6.13,0.52,120.5936,18.1989,"2025-01-14 04:02:10.668851+08:00","Laoag"
"2025-01-14 04:02:13+08:00",1.0,307.08,0.0,5.27,31.11,2.35,5.43,6.51,2.82,123.9494,10.3103,"2025-01-14 04:02:13.220025+08:00","Lapu-Lapu City"
"2025-01-14 04:02:15+08:00",2.0,397.21,0.0,10.97,63.66,7.75,7.73,13.06,3.29,120.9828,14.4506,"2025-01-14 04:02:15.524279+08:00","Las Piñas"
"2025-01-14 04:02:16+08:00",2.0,236.99,0.0,0.72,72.96,3.87,3.76,4.0,0.31,123.7333,13.1333,"2025-01-14 04:02:16.897173+08:00","Legazpi City"
"2025-01-14 04:02:19+08:00",2.0,250.34,0.0,0.85,68.67,5.96,4.86,5.18,0.46,123.5325,13.2403,"2025-01-14 04:02:19.411146+08:00","Ligao"
"2025-01-14 04:02:21+08:00",2.0,263.69,0.0,1.99,77.25,1.25,4.2,5.85,1.05,121.1667,13.95,"2025-01-14 04:02:21.177440+08:00","Lipa City"
"2025-01-14 04:02:24+08:00",1.0,297.07,0.0,1.95,55.08,0.71,3.37,3.64,0.89,122.5967,10.8794,"2025-01-14 04:02:24.625414+08:00","Lucena"
"2025-01-14 04:02:26+08:00",1.0,297.07,0.0,1.95,55.08,0.71,3.37,3.64,0.89,122.4347,10.8925,"2025-01-14 04:02:26.637110+08:00","Maasin"
"2025-01-14 04:02:28+08:00",2.0,310.42,0.0,1.99,67.23,0.3,3.17,3.77,1.54,120.5736,15.2216,"2025-01-14 04:02:28.796136+08:00","Mabalacat City"
"2025-01-14 04:02:30+08:00",2.0,687.6,0.0,18.68,47.21,15.02,17.67,26.2,4.31,121.0327,14.5503,"2025-01-14 04:02:30.520087+08:00","Makati City"
"2025-01-14 04:02:31+08:00",2.0,280.38,0.0,1.39,70.81,0.25,2.03,2.49,0.63,119.9379,15.6361,"2025-01-14 04:02:31.725465+08:00","Malabon"
"2025-01-14 04:02:33+08:00",1.0,193.6,0.0,1.1,35.76,0.11,0.9,1.71,0.86,125.0833,8.15,"2025-01-14 04:02:33.277503+08:00","Malaybalay"
"2025-01-14 04:02:35+08:00",1.0,447.27,0.0,6.43,49.35,1.34,9.43,12.62,3.33,120.8117,14.8419,"2025-01-14 04:02:35.561673+08:00","Malolos"
"2025-01-14 04:02:38+08:00",2.0,687.6,0.0,18.68,47.21,15.02,17.67,26.2,4.31,121.0409,14.5832,"2025-01-14 04:02:38.114699+08:00","Mandaluyong City"
"2025-01-14 04:02:39+08:00",1.0,307.08,0.0,5.27,31.11,2.35,5.43,6.51,2.82,123.9333,10.3333,"2025-01-14 04:02:39.634767+08:00","Mandaue City"
"2025-01-14 04:02:41+08:00",2.0,370.5,0.0,5.83,63.66,3.04,6.74,10.29,2.82,120.9822,14.6042,"2025-01-14 04:02:41.233081+08:00","Manila"
"2025-01-14 04:02:42+08:00",2.0,494.0,0.02,9.77,14.31,1.46,17.21,19.43,12.67,124.2928,7.9986,"2025-01-14 04:02:42.877716+08:00","Marawi"
